source,destination,amount,label
16,316,4958.81,0
128,608,6218.07,0
81,816,181.69,0
176,880,8813.71,0
106,187,8436.07,0
39,626,3724.94,0
924,390,136.91,0
785,201,1993.74,0
275,968,1707.71,0
13,960,6226.86,0
690,521,2815.84,0
633,282,4639.3,0
531,903,7194.74,0
145,552,8933.0,0
527,773,1535.76,0
993,462,816.94,0
108,294,615.11,0
502,283,8959.62,1
723,858,6818.65,0
100,808,9416.86,0
500,605,508.36,0
748,749,3777.07,0
825,827,3403.08,0
902,182,9466.02,0
83,495,8951.48,0
781,533,4242.0,0
345,387,805.93,0
560,514,5121.58,0
522,572,4424.29,0
409,256,1882.14,0
249,987,4241.56,0
958,684,9684.72,0
740,264,1941.44,1
835,238,9979.89,0
481,132,5049.88,0
520,188,4747.94,0
827,244,909.21,0
622,847,1733.22,0
843,594,6083.84,0
346,492,8767.53,0
262,985,7522.65,0
723,464,4594.78,0
256,133,1989.05,0
499,794,6086.16,0
5,133,8822.25,0
910,54,4142.89,0
711,715,1005.01,0
641,922,6988.54,0
867,263,3572.41,0
834,690,176.52,0
100,463,2614.6,0
827,986,6083.87,0
21,426,3980.46,0
609,63,1011.35,0
447,803,4988.04,0
966,414,6031.37,0
456,991,598.65,0
102,7,9218.54,0
151,735,3058.8,0
254,792,2279.15,0
448,821,6663.62,0
408,601,5189.04,0
768,206,7366.46,0
915,946,4924.81,0
200,602,8123.37,0
121,561,6622.58,0
575,622,4594.51,0
967,647,533.08,0
489,858,3867.41,0
271,869,3304.35,1
931,846,9074.28,0
233,856,6722.92,0
993,265,5901.7,1
555,989,2922.17,0
68,619,1110.22,0
613,82,533.91,0
639,513,1527.27,0
589,545,7267.21,0
255,474,4098.72,0
110,596,1433.78,0
990,28,6888.23,0
911,613,474.32,0
488,203,2915.14,0
255,938,3105.56,0
209,190,6367.0,0
757,933,5750.12,0
380,114,2757.9,0
96,261,5524.45,0
454,431,2631.18,0
677,318,198.94,0
610,287,6179.2,0
913,296,3980.89,0
723,332,6726.49,0
530,717,4018.88,0
783,150,8039.48,0
625,602,6562.39,0
670,656,7603.5,0
685,647,1026.25,0
609,2,6766.36,0
544,793,5315.06,0
649,296,518.75,0
250,287,1078.66,0
826,132,8243.72,0
524,990,556.95,0
237,59,5103.9,0
459,668,2006.94,0
623,309,337.33,0
427,114,2363.36,0
355,631,78.68,0
614,273,9067.15,0
375,70,279.31,0
705,827,9591.9,0
794,805,3348.56,0
528,723,3280.37,0
504,746,4371.4,0
277,633,6587.75,0
942,750,7317.98,0
708,638,1423.5,0
524,445,6131.18,0
229,837,9841.11,0
806,885,2205.43,0
822,552,6231.86,0
353,461,4948.81,0
300,927,3188.5,0
457,851,6198.25,0
130,107,145.38,0
818,617,9931.52,0
298,56,6623.38,0
930,260,130.51,0
801,5,3481.11,0
280,29,6538.38,0
194,171,7925.87,0
165,957,7976.47,0
104,491,3208.46,1
537,719,3109.96,0
445,595,1737.85,1
939,141,4903.54,0
833,482,2257.73,0
377,42,9814.27,0
104,925,4749.46,0
993,929,7240.05,1
462,311,2985.08,0
612,478,3250.16,0
716,201,7410.19,0
829,581,6200.05,0
541,80,3238.28,0
220,383,5156.34,0
837,972,1778.64,0
714,231,1360.28,0
82,809,9612.34,0
15,375,5768.45,0
305,698,7341.9,0
536,964,7659.78,0
245,613,3460.14,0
79,562,7840.55,0
807,89,4523.99,0
784,354,6505.85,0
868,726,3594.95,0
649,816,4069.04,0
141,675,8112.88,0
976,599,8170.58,0
22,745,1392.21,0
30,816,9012.59,0
734,657,1115.04,0
789,917,7441.64,0
548,812,7402.81,0
269,928,9140.01,0
76,719,8102.96,0
851,522,6512.38,0
464,182,8298.02,0
100,605,1685.49,0
190,115,5451.04,0
267,127,6499.17,0
793,466,1344.02,0
0,986,4513.33,0
950,625,8432.78,0
657,141,5991.94,0
874,738,2958.8,0
232,346,361.79,0
682,806,9166.94,0
524,76,7554.3,1
831,546,4103.68,0
920,24,8658.93,0
901,699,1227.74,0
663,607,8409.24,0
812,924,4301.11,0
40,49,562.13,0
969,16,2506.43,0
548,601,1817.14,0
94,420,7407.39,0
59,337,5748.34,0
862,133,4824.75,0
650,594,7017.57,0
677,843,206.97,0
707,124,2296.57,0
918,85,1199.2,0
750,261,1851.23,0
629,13,5287.92,0
871,583,1838.02,0
625,590,3278.8,0
199,107,1894.1,0
874,524,7038.3,0
697,251,1579.79,0
457,66,6218.07,0
403,280,250.3,0
270,759,1408.09,0
40,325,5066.24,0
266,980,6740.9,0
516,556,9552.73,0
874,224,3257.83,1
801,445,7676.91,0
320,853,5937.02,0
204,763,7809.67,0
709,318,5269.66,0
214,269,5845.33,0
169,222,2450.29,0
519,206,5805.61,0
970,313,5243.9,0
854,848,5844.51,0
75,314,7481.61,0
878,91,2447.12,0
397,21,7353.57,0
248,692,4037.84,0
150,448,3199.97,0
747,591,5128.05,1
56,384,7803.05,0
255,189,8826.08,0
21,784,8990.68,0
504,860,9431.22,0
910,253,406.12,0
2,381,1155.67,0
818,236,3277.5,0
182,453,8218.78,0
579,638,9862.91,0
973,53,2288.75,0
522,500,4380.14,0
975,107,5979.3,0
595,318,8376.14,0
958,316,6651.56,0
34,615,6841.96,0
127,833,9458.43,0
664,584,8714.95,0
576,564,355.76,1
641,20,3445.15,0
174,915,6849.96,0
795,652,547.03,0
694,59,9157.36,0
641,533,647.14,0
293,457,1537.94,0
620,187,799.4,0
24,142,7541.09,0
541,831,7347.13,0
224,832,368.18,0
536,615,3941.76,0
609,887,3611.76,0
320,114,4747.56,0
996,893,6228.77,0
480,319,2356.17,0
667,55,3685.87,0
379,483,3819.46,0
732,15,3336.03,0
104,276,8840.41,0
206,552,3734.32,0
541,124,2705.98,0
890,345,7138.35,0
0,319,2956.06,0
434,177,5415.44,0
931,814,2723.52,1
378,670,3748.33,0
558,462,2319.33,0
299,308,1077.18,0
508,417,9858.93,0
717,906,5118.71,0
538,809,2373.88,0
754,363,2334.16,0
157,594,2532.07,0
72,796,6208.42,0
136,531,5356.73,0
57,303,9748.93,0
30,846,6294.52,0
351,156,9518.35,0
407,497,8887.95,0
626,463,2256.33,0
131,961,3597.4,0
146,530,5201.75,0
642,614,5435.44,0
690,585,1909.08,0
329,469,7223.26,0
940,405,8895.07,0
858,651,4862.43,0
900,603,3230.05,0
805,450,7725.88,0
100,235,2411.82,0
626,672,1019.99,1
811,349,1993.56,0
867,52,1759.77,0
482,277,9851.92,0
40,542,2623.44,0
651,890,6950.51,0
132,310,4154.75,0
418,975,384.36,0
178,504,4998.16,0
195,322,8856.51,0
826,935,5722.86,0
471,579,6637.52,0
366,932,7713.36,0
337,15,8212.01,0
787,595,567.55,1
890,289,2900.75,0
315,762,430.87,0
61,69,5583.21,0
377,881,6285.96,0
744,955,3972.06,0
399,996,8118.25,0
440,861,7320.62,1
966,273,3364.22,0
416,389,184.74,0
91,135,9727.24,0
33,996,9637.84,0
68,747,440.34,0
575,609,4673.81,0
279,869,2902.78,1
2,299,7401.79,0
744,977,3122.47,0
452,299,7280.16,0
738,844,4379.96,0
415,589,3343.28,0
942,756,9842.89,0
477,480,6362.94,0
959,938,3401.74,0
496,298,5360.8,0
362,854,4962.29,0
875,156,5843.3,0
195,972,2856.89,0
443,188,6668.82,0
632,572,6256.38,0
530,131,4860.63,0
35,84,3980.09,0
403,408,2373.64,0
778,556,8654.82,0
511,674,2809.47,0
354,808,5060.89,0
955,285,4895.84,0
744,954,6330.49,0
678,565,3544.03,0
738,137,7283.21,0
458,427,7841.27,0
587,459,9062.74,0
537,589,9497.83,0
456,776,4293.32,0
677,731,856.22,0
919,626,4316.65,0
363,269,9096.96,0
621,880,7076.96,0
227,50,8119.42,0
615,905,724.38,0
214,168,5039.16,0
711,945,2997.43,0
624,328,7428.87,0
829,610,256.06,0
236,799,8774.46,0
276,340,511.18,0
398,472,8972.9,0
610,54,1475.42,0
340,490,5035.03,0
943,332,1912.83,0
669,52,1172.33,0
39,481,7103.92,0
783,250,688.84,0
354,291,1078.49,0
735,581,2946.39,0
442,787,1420.24,0
782,850,3338.26,0
83,880,7830.37,0
32,657,5873.85,0
865,410,2677.77,0
882,444,3004.6,0
397,129,6223.03,0
394,689,687.02,0
681,134,7396.21,0
243,965,2459.31,0
67,419,4690.79,0
563,172,8518.9,0
695,580,6458.9,0
77,702,3373.71,0
745,24,8729.32,0
339,94,126.55,0
482,606,9175.74,0
248,33,5174.46,0
722,624,7585.73,1
62,757,454.46,0
64,571,3500.33,0
112,504,3843.52,0
671,494,6204.58,0
17,518,3310.41,0
299,924,6392.19,0
494,37,7581.23,0
429,669,7626.24,1
992,356,9398.54,0
312,983,8747.33,0
644,292,6079.4,0
456,607,657.65,0
545,467,3202.22,0
30,495,1998.38,0
19,251,6651.7,0
410,533,356.67,0
58,967,7752.43,0
432,537,1739.66,0
728,946,9937.4,0
971,494,3858.99,0
230,559,5144.41,0
123,798,7376.56,0
422,69,2153.74,0
914,939,3068.14,0
674,442,8878.77,0
384,357,8664.47,0
907,340,7703.74,0
497,604,6673.65,0
344,229,3252.83,0
263,827,4436.73,0
707,11,5274.35,1
273,265,2548.73,1
17,300,2386.28,0
367,461,6968.2,0
196,814,9908.53,1
164,438,7209.19,0
890,888,9503.22,0
424,804,4997.28,0
214,353,7717.29,0
241,545,5968.0,0
162,227,2437.57,0
477,152,99.67,0
201,785,5959.8,0
81,477,5423.22,0
677,369,572.0,0
184,117,1965.24,0
960,85,3210.44,0
56,19,3183.69,0
9,342,9794.4,0
813,995,8407.76,0
50,295,4640.64,0
630,728,6012.26,0
62,937,6175.99,0
888,492,1720.66,0
734,75,6526.21,0
74,218,7090.51,0
46,785,6795.74,0
545,369,3106.06,0
496,584,695.94,0
42,674,7043.97,0
861,223,3328.18,1
501,171,2398.56,0
622,771,529.24,0
930,121,7921.73,0
891,991,3930.09,0
771,296,7737.45,0
604,514,8815.23,0
965,223,7999.92,1
763,571,3411.69,0
6,960,2910.62,0
937,337,6425.59,0
947,617,6018.43,0
726,992,9498.91,0
241,625,91.44,0
893,420,3246.23,0
586,831,6187.74,0
901,91,5235.21,0
614,86,5256.45,0
919,510,636.68,1
569,747,1845.19,0
583,843,8089.72,0
408,399,5013.24,0
87,200,9960.2,0
573,761,4228.87,0
478,986,2242.31,0
112,751,2876.14,1
685,363,5799.44,0
312,502,5942.11,1
98,895,2109.57,0
446,470,8688.93,0
318,232,5619.39,0
919,711,8184.18,0
772,41,3355.22,0
588,581,3286.74,0
661,572,6717.84,0
80,924,1175.44,0
396,647,5567.32,0
949,240,3617.94,0
391,832,2114.44,0
877,792,5789.35,0
522,701,972.54,0
202,868,8964.39,1
849,974,5899.51,0
700,927,6033.32,0
689,876,9906.81,0
711,416,1769.43,0
261,939,7219.48,0
320,261,9046.69,0
276,457,2121.35,0
511,999,7109.41,0
284,666,268.67,0
907,850,7841.71,0
890,465,4390.53,0
700,329,4277.3,0
224,715,4522.64,0
429,46,5196.27,0
646,434,9472.44,0
206,824,7383.71,0
939,812,9178.26,0
806,337,551.41,0
400,681,8153.01,0
532,252,1316.73,0
655,533,3312.69,0
18,870,2760.37,0
959,534,2355.08,0
462,285,257.84,0
649,651,2979.3,0
999,169,7360.91,0
248,903,5622.66,0
908,263,6208.99,0
67,628,5835.99,0
150,929,9182.3,1
880,416,7480.89,0
182,152,9826.71,0
439,619,1697.27,0
894,612,2851.46,0
497,168,5672.39,0
752,613,8112.03,0
305,466,8952.05,0
113,79,7141.08,0
204,994,6994.61,0
973,773,693.06,0
772,14,2377.45,0
662,435,656.97,0
199,741,3097.37,0
173,542,7455.02,0
979,601,1389.98,0
40,603,8146.64,0
789,974,4601.14,0
419,926,7708.07,0
99,940,2347.36,0
694,730,2431.77,0
458,998,3497.23,0
382,615,4756.28,0
256,831,1113.57,0
683,722,9911.32,0
89,552,1332.98,0
640,391,3766.68,0
83,573,7858.86,1
331,461,5806.88,0
914,660,1405.77,0
38,322,5763.96,0
289,763,7126.36,0
851,107,2027.21,0
556,321,993.37,0
687,811,7801.82,0
227,802,1462.2,0
904,724,764.47,0
607,336,3792.44,0
621,656,3276.95,0
639,688,8187.42,0
174,334,1844.37,0
914,387,3796.19,0
425,278,4644.32,0
901,492,34.87,0
620,149,8068.92,0
849,698,7358.16,0
185,535,9033.06,0
239,565,2903.47,0
391,459,3468.49,0
305,217,1150.27,0
330,644,9206.48,0
263,827,1048.42,0
278,204,4907.15,0
703,182,2848.04,0
20,895,5285.22,0
753,202,3267.79,0
787,801,194.43,0
379,884,414.91,0
515,890,3182.49,0
980,648,1711.14,0
3,933,8174.13,0
700,845,9393.06,0
787,410,1985.92,0
6,810,2922.37,0
756,378,7924.32,0
259,767,7549.54,0
826,526,4051.41,0
487,103,8994.81,0
650,329,6388.37,0
395,599,7151.03,0
42,329,9404.03,0
435,126,5121.8,0
27,932,8797.56,0
117,620,3376.44,1
810,789,4116.87,0
289,131,508.18,0
908,833,3565.08,0
994,389,2242.14,0
151,112,8551.29,0
288,865,4799.91,0
728,652,7934.94,0
449,45,9058.27,0
652,22,8842.1,0
240,577,2799.09,0
43,3,4529.24,0
397,74,3045.81,0
108,223,6689.29,1
457,464,402.12,0
912,44,9904.51,0
624,53,5478.62,0
117,854,8616.91,0
94,678,5016.47,0
981,235,9338.62,0
668,226,7748.37,0
360,414,1363.77,0
683,629,5453.27,0
148,997,3404.74,0
121,724,9275.61,0
717,971,8263.85,0
482,331,2670.28,0
280,927,8815.0,0
204,828,867.71,0
565,894,4011.23,0
153,209,5669.84,0
838,953,8159.6,0
605,651,7083.04,0
591,984,8708.59,0
611,39,9175.0,0
729,815,9376.34,1
860,511,396.32,0
251,545,5129.87,0
427,313,6507.26,0
483,175,8264.73,0
926,634,2946.93,0
853,297,3501.12,0
177,534,168.4,0
896,344,6326.4,0
31,302,1738.7,0
981,94,6953.61,0
720,646,1102.32,0
948,40,7924.78,0
107,701,2439.18,0
176,84,3753.23,0
773,563,9510.21,0
628,501,8126.39,0
679,956,8654.52,0
476,836,3333.54,0
835,30,2330.93,0
848,385,9554.03,0
34,907,8498.13,0
853,204,556.72,0
529,260,5606.05,0
299,972,5050.13,0
404,199,8104.23,0
337,907,4306.07,0
455,220,2470.28,0
176,936,8421.8,0
938,949,1067.94,0
358,711,615.24,0
870,218,3552.36,0
449,21,2119.93,0
453,270,8185.22,0
902,319,8369.28,0
725,760,7303.35,0
494,188,8209.38,0
411,726,9254.19,0
786,166,5070.14,0
921,125,3352.02,0
463,966,6612.58,0
230,92,5613.01,0
699,485,310.31,0
918,156,3895.83,0
983,723,5226.66,0
271,471,353.81,0
750,73,3985.65,0
427,153,7172.8,0
902,981,3897.38,0
209,351,4958.6,0
334,461,4486.24,0
199,574,3963.43,0
83,12,7403.72,0
713,621,521.93,0
176,24,8788.43,0
503,261,1755.97,0
873,244,6644.8,0
857,775,9588.64,0
366,320,7459.5,0
712,347,8978.16,0
914,792,3178.62,0
561,917,967.54,0
303,51,7100.24,0
304,20,1888.51,0
949,454,2456.74,0
63,642,989.4,0
703,473,3958.32,0
191,773,4905.39,0
193,831,995.19,0
844,476,9182.28,0
41,56,1341.0,0
902,461,4257.47,0
162,539,3735.54,0
531,134,2828.24,0
253,578,1532.26,0
571,237,261.8,0
885,306,6117.25,0
855,515,8317.1,0
376,657,178.1,0
233,682,622.76,0
595,668,387.33,0
657,637,8215.47,0
709,455,5135.67,0
355,486,8211.85,0
469,122,1557.15,0
609,11,7683.54,1
972,247,7474.34,0
590,783,5853.44,0
895,672,9838.08,1
861,133,7964.22,0
594,111,621.79,0
98,237,3048.47,0
544,546,5164.12,0
221,703,9164.16,0
93,468,4942.76,0
104,378,2001.57,0
766,383,755.51,0
662,544,1247.02,0
876,926,8215.89,0
414,157,1086.87,0
7,191,2016.9,0
263,953,9314.28,0
769,957,6365.23,0
739,148,631.84,0
858,264,1810.43,1
719,133,4614.3,0
452,868,3306.05,1
293,112,4294.85,0
796,526,6904.6,0
235,689,1843.0,0
61,928,6249.92,0
553,131,6171.67,0
163,886,3246.85,0
966,127,488.66,0
420,60,9928.34,0
852,690,8159.27,0
328,15,8774.91,0
820,135,6182.22,0
157,942,686.61,0
926,153,5400.06,0
924,30,259.19,0
147,34,5790.93,0
187,963,1530.86,0
106,192,9834.46,0
220,177,7386.61,0
653,487,7505.7,0
829,276,9127.63,0
357,310,2130.5,0
989,889,2554.84,0
281,340,3126.89,0
867,315,4646.49,0
188,0,7441.95,0
357,607,5951.87,0
493,874,7899.0,0
198,606,3474.53,0
635,938,8611.51,0
507,112,4731.06,0
545,204,4852.48,0
25,428,5842.98,0
628,176,7936.6,1
989,222,2101.73,0
232,481,2388.34,0
81,691,24.97,0
196,349,4862.92,0
550,811,6108.91,0
965,896,636.47,0
796,175,8886.33,0
564,992,9545.88,0
838,188,2469.2,0
796,631,9143.82,0
550,272,6636.48,0
836,345,4247.98,0
497,617,2372.49,0
575,254,8528.11,0
601,295,5025.32,0
141,23,4271.3,0
103,798,7314.22,0
379,50,5996.56,0
205,824,6473.15,0
695,130,4986.77,0
567,288,3310.32,0
989,157,6449.41,0
642,269,1438.58,0
535,140,3031.0,0
332,689,2941.68,0
58,848,4588.0,0
963,12,6984.51,0
402,926,5923.18,0
170,441,2312.38,0
824,475,4245.7,0
951,896,295.89,0
697,851,1849.55,0
910,503,8096.81,0
275,173,2294.59,0
313,108,9172.87,1
978,966,6868.44,0
714,491,1806.39,1
623,287,7505.32,0
887,812,1972.1,0
99,878,9458.81,0
918,300,487.83,0
533,405,3296.42,0
205,299,6216.28,0
810,453,9028.63,0
507,606,916.25,0
348,515,9091.61,0
295,14,6703.6,0
561,998,1009.84,0
834,510,6851.41,1
503,749,795.83,0
251,173,9794.31,0
788,210,9492.03,0
506,918,3882.29,0
567,444,2065.99,0
108,150,2150.16,0
610,352,2446.79,0
538,357,5937.34,0
216,169,1607.54,0
179,234,1781.16,0
55,164,9542.54,0
428,927,374.7,0
392,666,8227.31,0
458,834,7526.66,0
918,821,9086.2,0
980,692,8310.02,0
400,111,7809.45,0
310,343,8001.66,0
463,605,698.84,0
770,11,2394.78,1
587,831,3889.27,0
528,377,7018.32,0
214,550,9566.4,0
292,670,1621.36,0
911,584,8711.34,0
612,237,843.99,0
609,857,6617.38,0
115,823,4378.13,0
31,545,3122.23,0
54,322,697.63,0
66,293,9939.96,0
786,587,3953.31,0
743,898,3117.91,0
430,688,5554.9,0
978,812,8041.41,0
149,861,3733.01,1
645,188,49.56,0
569,102,983.4,0
224,844,1351.32,0
302,169,6248.77,0
837,358,88.97,0
561,189,9352.83,0
416,643,9002.77,0
709,96,8168.58,0
468,330,9106.17,0
545,683,1511.47,0
888,435,9803.84,0
271,939,3660.03,0
71,865,5728.7,0
619,689,3883.27,0
790,310,8121.13,0
977,250,4126.36,0
889,895,518.7,0
28,556,9039.34,0
146,552,4736.79,0
870,816,9052.92,0
482,37,7170.06,0
431,702,8511.23,0
787,286,8796.43,0
549,791,8281.36,0
38,521,29.7,0
177,237,2013.14,0
26,938,1827.74,0
403,6,3921.12,0
701,893,6099.37,0
204,369,805.66,0
741,13,9296.98,0
608,899,4667.82,1
402,281,9432.31,0
222,101,2082.89,0
253,489,2022.09,0
532,342,4709.49,0
194,956,4845.07,0
460,334,1438.55,0
550,450,3973.11,0
649,258,4240.04,0
116,802,1283.87,0
115,436,431.61,0
928,587,8452.16,0
930,281,6427.87,0
950,575,368.35,0
955,472,1068.93,0
993,529,5017.5,0
238,250,219.92,0
139,304,6573.02,0
122,980,6445.91,0
495,922,7800.22,0
583,178,6873.18,0
735,133,2491.03,0
255,492,3278.97,0
769,176,9304.64,1
962,741,2101.91,0
859,511,7567.94,0
541,634,2804.72,0
80,301,9461.52,0
862,45,3897.46,0
618,162,7106.64,0
766,134,7751.31,0
9,532,732.44,1
971,691,6445.24,0
701,593,3187.66,0
302,70,7794.12,0
664,100,9143.09,0
479,42,6208.83,0
626,877,3658.56,0
782,802,3370.16,0
869,872,4655.25,0
886,683,5191.55,0
111,402,6720.59,0
472,738,1100.8,0
148,876,7521.79,0
761,500,7025.59,0
321,430,3195.2,0
749,568,1741.0,0
953,741,452.84,0
70,537,3877.12,0
167,963,3801.91,0
925,752,5577.18,0
225,154,2547.5,0
489,359,6969.02,0
565,543,6802.79,0
360,267,9082.07,0
707,227,4913.72,0
368,768,395.73,0
541,391,7379.28,0
93,265,5562.12,1
644,185,3011.44,0
150,853,2129.17,0
66,480,4278.47,0
657,998,6115.53,0
746,852,2798.43,0
799,998,1812.03,0
597,660,6914.0,0
952,244,4126.06,0
573,137,714.5,0
324,467,7638.08,0
498,390,6728.32,0
688,555,9469.98,0
271,96,1327.94,0
449,115,2989.11,0
640,351,6413.59,0
806,24,9403.98,0
890,4,2835.43,0
739,66,710.81,0
104,903,8540.04,0
533,126,5163.08,0
426,234,8242.78,0
388,60,3250.76,0
248,226,4163.49,0
273,832,647.92,0
733,509,9580.52,0
390,135,512.39,0
590,771,2522.76,0
155,234,4699.6,0
774,979,5662.26,0
957,262,8842.12,0
870,936,8127.1,0
79,853,8172.01,0
665,836,9263.84,0
1,504,4013.37,0
666,256,4230.65,0
323,718,2276.87,0
620,786,9697.28,0
751,439,7564.75,0
479,270,6880.22,0
651,482,7520.38,0
604,271,106.4,0
631,328,7567.87,0
806,874,1702.22,0
562,77,9220.23,0
483,609,1121.95,0
740,860,2935.85,0
297,963,2891.78,0
200,179,5949.87,0
585,666,2113.63,0
920,523,4364.55,0
97,294,3003.3,0
932,842,7530.34,0
674,253,4685.93,0
614,259,876.31,0
481,116,1044.69,0
241,790,1334.52,0
778,280,2447.21,0
956,875,8229.29,0
951,198,1289.26,0
685,649,9549.21,0
504,804,1619.32,0
937,359,9191.5,0
847,228,67.93,0
660,379,5430.28,0
471,486,1500.16,0
149,81,261.86,0
661,69,7085.84,0
488,912,7691.12,1
706,665,2772.89,0
795,949,4447.09,0
844,310,6687.83,0
799,150,9329.26,0
871,377,5879.09,0
682,381,6401.02,0
425,683,2572.89,0
494,499,8587.84,0
154,467,5448.4,0
208,716,1374.56,0
391,431,3294.02,0
948,995,4076.22,0
183,769,526.91,0
908,378,2347.91,0
53,635,4949.47,0
536,904,4831.61,0
196,384,7988.54,0
746,980,3210.48,0
326,155,1726.59,0
696,821,5301.29,0
277,405,4610.55,0
272,144,5640.67,0
332,315,6363.15,0
477,633,6052.17,0
128,62,7650.12,0
760,67,897.76,0
76,852,5382.22,0
874,572,2851.35,0
125,910,4185.94,0
521,795,4566.93,0
385,609,1986.04,0
118,51,2974.17,0
359,875,2838.67,0
158,813,8675.65,0
219,759,1402.95,0
903,510,6489.7,1
148,214,1939.37,1
570,809,8648.07,0
95,558,5117.24,0
180,694,16.48,0
616,222,7997.02,0
760,233,9721.95,0
236,797,4065.73,0
944,456,1353.41,0
113,247,602.41,0
265,34,8007.35,0
495,963,2418.36,0
27,527,833.37,0
931,316,9466.99,0
921,756,4750.44,0
860,646,1149.17,0
147,325,275.61,0
67,599,3159.94,0
565,393,3449.7,0
540,789,4003.27,0
917,126,8698.22,0
582,265,5956.46,1
635,313,8968.77,0
914,141,3085.4,0
795,777,6831.61,0
24,817,7440.36,0
176,213,5596.27,0
430,124,5358.67,0
708,294,7469.48,0
40,433,5947.35,0
944,234,2289.92,0
945,548,6620.44,0
1,281,1326.85,0
410,52,4894.76,0
193,870,4750.58,0
590,471,4630.99,0
571,494,6086.26,0
183,290,2821.41,0
226,906,8435.65,0
239,314,4191.81,0
397,92,9412.18,0
764,497,8452.4,0
500,276,3705.13,0
334,71,8537.0,0
878,345,8029.48,0
146,438,1668.93,0
818,605,8784.18,0
498,369,4214.28,0
303,690,1852.34,0
721,711,7994.55,0
645,112,441.51,0
949,546,3639.22,0
366,501,1353.21,0
4,568,422.6,0
307,961,3296.85,0
915,77,5651.31,0
529,462,4716.04,0
677,928,4085.82,0
709,879,3607.87,0
