source,destination,amount,label
725,2480,1511.75,0
4,985,5197.46,0
1030,2066,149.06,0
2653,262,6728.66,0
2790,1830,531.67,0
2688,24,2810.71,0
144,679,407.49,0
1882,1468,3490.1,0
368,2696,9625.1,0
2137,2289,9123.04,0
2889,1238,1513.59,0
1825,473,284.9,0
2155,1549,1769.9,0
897,2537,5657.28,0
2881,1145,6062.61,0
978,1884,7673.38,0
2200,2396,4128.3,0
2763,2072,8839.89,1
1064,2478,3261.47,0
1896,1060,9207.39,1
1905,1767,1869.71,0
1574,1828,5869.57,0
1980,2612,2753.3,0
1663,1320,605.93,0
2850,247,8962.29,0
1884,938,3556.87,0
2163,1958,2712.64,0
355,799,7750.49,0
117,276,7916.82,0
2762,2883,9940.21,0
1385,1320,6351.44,0
2580,1554,340.85,0
2644,1494,8090.58,0
2367,2224,9574.65,0
1703,118,9101.64,0
612,211,2338.55,0
2652,1806,7746.03,1
28,1434,9077.5,0
631,1791,6216.89,0
2944,2274,7701.04,0
893,593,5487.81,0
1276,1219,5776.92,0
2556,2472,8198.57,0
564,1423,7898.78,0
915,769,6335.44,0
698,113,3923.7,0
239,688,6760.33,0
884,437,3635.44,0
1083,2818,9090.17,0
203,1286,2961.99,0
1403,1499,5074.6,0
365,42,8897.38,0
1019,2219,6992.77,0
1632,377,4109.57,0
1774,1538,734.86,0
2395,2364,8344.87,0
566,2147,3991.39,0
2443,1930,9883.61,0
934,2907,9769.97,0
393,540,4315.06,0
1092,2834,4760.74,0
2136,2441,220.43,0
464,296,4142.19,0
1944,1089,6349.62,0
2061,1158,7099.84,0
2635,2072,6144.77,1
1429,2296,186.25,0
1511,73,9829.32,0
2753,358,2460.12,0
1423,1063,3383.48,0
654,685,3734.48,0
169,2672,7162.85,0
1248,47,7742.59,0
1370,314,600.65,0
2711,2353,2830.37,0
2414,806,6738.67,0
1818,1745,741.9,0
2717,2959,3186.4,0
1308,941,7846.42,0
2127,2892,8799.75,0
2161,1126,8714.96,0
802,320,7105.79,0
1076,329,7349.27,0
1517,1871,8172.13,0
2466,2540,6852.97,0
1586,2207,1184.76,0
1351,1485,7212.23,0
517,581,1998.47,0
1360,1855,7355.94,0
195,1078,2410.6,0
1201,1235,4327.46,1
352,973,3104.85,0
2366,1490,758.16,0
775,2508,3645.36,0
472,2619,8540.97,0
2264,937,4088.14,0
2284,839,347.89,0
1380,1793,4660.01,0
1751,2891,5028.85,0
942,2956,1864.66,0
1704,1636,125.84,0
2479,1259,2824.22,0
661,673,7694.15,0
48,1776,1319.21,0
1053,673,5654.44,0
1015,1644,3537.89,0
2233,939,857.61,0
1899,2377,6226.81,0
340,2178,9295.4,0
2281,1316,6112.27,0
710,527,2000.33,0
1596,92,5500.1,0
1864,2535,4304.65,0
622,162,8368.63,1
206,2598,8954.59,0
2482,1021,4761.63,0
2723,423,1368.48,0
490,2223,6626.0,0
2741,808,3352.98,0
1421,2718,8920.89,0
358,354,3017.14,0
1115,1625,335.54,0
23,2726,9599.76,0
1120,2800,1878.98,0
2608,1181,9178.97,0
654,601,2726.01,0
206,410,1634.13,0
2813,232,5429.25,0
2878,2792,9125.28,0
1175,460,5397.17,0
2766,336,1867.44,0
212,1040,7205.37,0
145,708,3795.4,0
2621,335,9684.73,0
909,2201,1837.18,0
2035,2316,646.25,0
862,919,5312.5,0
883,1261,172.28,0
1816,2387,8299.37,0
1694,2783,3864.96,0
1270,1670,4409.59,0
1890,955,4410.94,0
2995,2896,5841.74,0
1285,486,7286.7,0
2463,2990,7656.37,0
2047,1576,9182.03,0
1159,2418,5460.84,0
446,2690,8205.55,0
2145,211,3055.71,0
61,2665,4345.19,0
1814,1397,3402.84,0
972,2672,2943.12,0
1175,1315,4325.24,0
563,2092,3674.58,0
162,2380,9581.18,0
2208,1378,3520.35,0
1375,1696,2322.69,0
2188,2618,7015.37,0
2004,1282,5217.61,1
2505,1809,1147.56,0
1641,1432,5852.01,0
1738,43,2573.2,0
178,645,541.46,0
361,1587,4647.35,0
197,889,8481.23,1
1703,2711,7027.66,0
1231,1444,269.06,0
1627,1519,3516.03,0
2811,322,7796.92,0
800,549,1124.67,0
2567,1097,6436.08,0
2908,1209,3960.32,0
1944,2878,1652.89,0
840,1991,9142.23,0
247,1036,8425.87,0
2376,1863,6306.43,0
2733,2760,3772.97,0
982,1897,7235.55,0
1663,2800,6344.66,0
1894,2083,707.17,0
1474,89,1006.47,0
1234,275,6668.43,0
566,1376,6763.62,0
1684,2863,4134.49,0
768,1989,3821.99,0
2684,387,7455.57,0
1739,2462,3372.96,0
2316,392,5795.64,0
2129,2918,8570.19,0
2255,1210,2054.11,0
1190,317,6782.95,0
2980,2389,1774.29,0
956,862,2001.44,0
1440,1918,9253.67,0
1892,800,9236.55,0
2268,2219,4307.85,0
2417,1517,7606.52,1
899,2931,8082.19,0
1335,1751,2471.71,0
685,809,4620.17,0
459,2515,2332.32,0
2320,1071,3164.36,0
1271,2097,541.44,0
1227,2347,838.72,0
2104,2708,5666.36,1
2718,1070,6148.78,0
271,2417,2714.5,0
1663,114,7056.59,0
2235,2721,6641.05,0
1068,1615,1660.1,0
1188,187,3370.38,0
1785,2116,1733.63,0
578,2252,6714.59,0
107,129,4763.74,0
225,1754,5950.03,0
1603,901,2457.92,1
1490,942,8998.23,0
2771,11,8537.13,1
1110,1859,311.34,0
991,2192,8672.01,0
12,2979,9287.7,0
110,2922,919.19,0
869,1497,7149.09,0
873,2714,669.2,0
2458,2032,7542.1,0
2415,306,5968.23,0
1952,2437,9721.91,1
2573,209,86.64,0
1245,1309,8815.64,0
1999,1990,8956.83,0
992,1350,7197.64,0
427,1188,1772.06,0
1471,94,6942.61,0
1562,1154,578.98,0
2523,1518,4852.21,0
2142,1516,4809.55,0
722,1944,4061.49,0
2521,2258,1433.78,0
257,167,8655.54,0
865,1117,8276.1,0
1813,702,4064.82,0
164,2188,887.87,0
2611,558,3605.22,0
2452,1935,9988.69,0
2523,2839,2222.37,0
1804,1944,8474.51,0
444,1033,1597.19,0
687,1743,8643.02,0
1733,618,7335.22,0
249,2013,8364.19,0
2545,2910,9251.25,1
519,2692,8524.33,0
2049,2244,4421.32,0
2755,744,7910.47,0
2580,1933,8794.99,0
2718,1203,7480.7,0
751,1366,3453.26,0
2251,221,8322.25,0
406,955,2030.4,0
1046,2681,2481.15,0
2078,515,1178.56,0
2099,327,2293.57,1
1149,1801,1148.35,0
249,1879,8346.24,0
2570,1282,7836.23,1
1612,2086,9267.2,0
360,1235,8794.46,1
2417,2209,905.28,0
776,1337,5577.0,0
243,1587,5431.48,0
181,1287,3137.8,0
1497,1901,1987.1,0
719,1062,751.11,0
0,2896,9191.13,0
2765,655,793.51,0
998,2329,5629.52,0
2148,698,3213.55,0
2411,1362,8486.78,0
2301,2247,194.52,0
1018,483,7767.78,0
1885,1148,8926.87,0
575,1744,8361.58,0
1149,1274,3889.47,0
2476,2440,8607.42,0
1554,177,5378.41,0
