source,destination,amount,label
125,132,2319.38,0
109,43,446.38,0
48,119,6507.56,0
59,87,3814.39,0
149,122,9204.83,0
23,67,5434.49,0
73,197,9720.67,0
6,155,2835.9,0
92,12,1546.07,0
169,63,6992.11,0
128,183,8492.23,0
58,44,6979.56,0
84,66,7894.08,0
99,60,8702.46,0
139,14,3192.9,1
62,110,2443.74,0
94,45,5522.61,0
24,125,8698.22,0
79,101,1283.88,0
189,91,2322.36,0
84,142,6814.26,0
186,92,3832.6,0
116,191,3363.81,1
77,14,873.59,1
9,147,8337.82,0
78,182,2083.29,0
107,150,117.16,0
160,110,9689.96,0
21,154,4206.73,0
190,12,1374.93,0
26,169,4461.01,0
169,85,8143.17,0
64,196,9854.59,0
109,101,5161.83,0
67,170,352.26,0
23,178,7504.18,0
139,24,4287.44,0
163,61,4672.92,0
80,133,2556.6,0
70,42,9051.49,0
95,135,9880.01,0
85,151,2071.33,0
179,2,9859.44,0
99,118,3161.1,0
164,22,3864.81,0
112,4,6663.13,0
79,93,5812.22,0
173,34,671.56,0
118,0,4456.38,0
183,79,1650.4,0
73,189,4177.07,0
174,159,9023.57,0
64,100,4685.27,0
36,190,7968.44,0
170,196,1294.3,0
127,142,1048.59,0
135,73,4707.05,0
167,73,8354.44,0
100,145,7212.98,0
34,117,2704.34,1
51,68,5157.71,0
181,14,9220.86,1
10,159,9415.88,0
109,84,4372.98,0
92,19,9372.47,0
189,175,9889.25,0
52,48,9056.91,0
122,68,8854.6,0
199,119,9815.25,0
92,183,6888.42,0
184,50,973.1,0
71,187,1877.35,0
53,169,9140.55,0
51,141,6205.71,0
9,47,7049.27,0
10,18,6486.35,0
120,140,9474.64,0
36,62,3300.11,0
62,161,3770.79,0
103,5,6754.58,0
53,121,8338.08,0
25,95,199.83,0
112,158,7616.5,0
74,3,8234.83,0
72,175,5599.18,0
57,102,4745.74,0
136,39,9542.84,0
79,100,4841.05,0
1,73,1276.11,0
196,14,7047.05,1
119,37,6157.87,0
68,134,9617.27,0
12,89,7157.59,0
30,37,5583.63,0
127,83,2194.3,0
85,153,7793.89,0
177,109,7632.46,0
46,14,9060.44,1
57,35,701.87,0
172,191,6675.52,1
82,153,9591.62,0
148,165,1999.42,0
45,92,1033.1,0
113,167,1596.25,0
41,140,1902.75,0
81,164,4753.48,0
21,96,5985.75,0
16,143,7559.54,0
190,144,8637.84,0
81,106,1688.58,0
155,175,1965.3,0
160,167,2150.32,0
104,198,1127.86,0
193,151,1182.43,0
37,161,1704.27,0
184,146,7233.23,0
185,144,5798.59,0
27,130,7062.25,0
171,193,545.73,0
19,27,6856.93,0
134,121,4316.29,0
44,140,287.78,0
190,17,5597.16,0
92,186,4614.07,1
111,23,6356.36,0
28,37,9870.59,0
165,53,369.73,0
106,155,9528.9,0
33,35,5822.1,0
126,132,2792.88,0
42,190,3977.72,0
124,50,1653.67,0
73,196,679.01,0
106,75,202.88,0
89,95,131.75,0
75,86,4006.03,0
111,199,3135.86,0
69,176,8645.71,0
67,77,9646.09,0
87,75,8649.71,0
4,59,8460.9,0
32,10,1975.33,0
75,144,1537.78,0
156,70,9311.8,0
37,46,8166.55,0
6,162,7951.11,0
79,134,629.59,0
161,1,6823.24,1
198,11,1551.93,0
135,55,191.83,0
145,95,3089.25,0
12,130,5040.96,0
50,53,3099.33,0
24,63,6407.72,0
120,41,3722.39,0
110,78,9246.71,0
48,65,8974.28,0
23,6,3802.35,0
25,4,1275.79,0
160,126,5634.1,0
55,52,8076.73,0
142,152,631.02,0
7,175,3425.06,0
35,17,9857.75,0
161,178,5099.89,0
88,152,9009.84,0
42,16,7880.24,0
123,187,9909.87,0
81,66,3421.7,0
87,131,230.12,0
132,53,1383.47,0
122,131,9611.04,0
43,147,8309.31,0
102,131,1390.36,0
80,49,1489.26,0
173,101,4608.24,0
84,15,1324.32,0
163,41,6598.68,0
40,192,8931.35,1
138,132,1833.99,0
95,97,6412.53,0
16,93,1642.62,0
32,140,4189.59,0
184,133,4513.43,0
135,145,2677.3,0
113,154,6754.72,0
105,10,4742.17,0
50,1,1954.64,1
85,30,7925.11,0
115,24,146.81,0
174,100,6620.35,0
139,8,7626.31,0
155,145,5015.44,0
166,92,6067.72,0
65,163,4595.49,0
180,65,8413.4,0
82,22,9091.7,0
61,51,9711.25,0
167,97,2139.14,0
83,18,2337.67,0
183,142,2145.04,0
120,30,2373.11,0
6,181,1968.42,1
81,51,7308.53,0
177,55,506.9,0
43,8,6680.17,0
2,87,7665.77,0
97,27,530.18,0
127,184,6703.15,0
150,22,5572.65,0
169,46,1290.75,0
132,149,7640.84,0
31,138,7504.09,0
54,147,8800.36,0
134,103,1654.86,1
33,71,8948.2,0
125,65,8794.55,0
186,28,5665.58,0
116,71,4672.65,0
153,21,7765.57,0
144,157,4300.11,0
90,98,8444.05,0
157,150,6687.81,0
41,114,2523.06,0
112,131,991.98,0
121,31,4752.33,0
55,189,870.53,0
3,46,8283.9,0
97,146,105.84,0
48,10,3880.82,0
136,182,1295.24,0
54,100,1178.21,0
164,135,1606.79,0
176,127,3703.33,0
85,20,3275.85,0
44,186,2620.34,1
7,37,9068.86,0
122,136,2002.51,0
52,170,4563.78,0
91,141,6438.04,0
78,33,1448.99,0
63,72,4419.47,0
145,49,7312.3,0
69,65,9075.32,0
99,73,4124.14,0
78,9,8090.1,0
131,12,1199.16,0
89,16,1573.07,0
18,184,619.45,0
93,199,4214.91,0
163,95,2905.1,0
5,129,3088.28,0
58,179,7415.7,0
144,90,4785.18,0
57,66,4205.48,0
14,84,5625.36,0
50,39,3581.73,0
183,172,5603.38,0
63,83,263.75,0
144,146,7430.41,0
97,64,1407.35,0
145,117,2014.91,1
54,3,9766.37,0
112,30,3767.3,0
163,21,8614.41,0
4,189,912.55,0
196,182,5618.05,0
191,116,776.73,0
137,36,4411.0,0
182,13,3053.75,0
159,180,5246.68,0
25,138,8747.64,0
156,184,4561.37,0
105,44,8136.01,0
55,165,9457.36,0
154,109,9801.46,0
160,56,5675.57,0
169,87,8831.13,0
197,151,9336.49,0
63,123,3174.56,0
157,81,2803.01,0
140,144,2738.95,0
109,198,3714.26,0
11,143,4601.96,0
196,49,1551.87,0
7,122,2153.77,0
34,181,3483.77,1
119,38,9202.8,0
138,190,7579.86,0
17,0,9079.36,0
28,25,1290.46,0
152,41,1995.93,0
131,3,9860.17,0
65,67,3367.41,0
41,62,6672.26,0
50,128,3953.38,0
185,114,2443.32,0
195,69,3275.38,1
143,70,8306.59,0
10,76,201.26,0
145,149,1590.82,0
18,87,7844.23,0
64,104,749.37,1
49,154,4099.56,0
74,120,5419.51,0
172,28,2340.21,0
40,21,7154.78,0
188,132,9557.11,0
94,146,6847.47,0
1,107,4492.74,0
26,137,4040.68,0
122,94,108.22,0
192,15,707.7,0
141,181,2068.82,1
39,25,814.65,0
140,187,7022.21,0
25,116,9423.81,0
80,193,1711.79,0
53,134,4573.22,0
186,168,6901.33,0
127,158,6661.54,0
34,156,4362.97,0
22,176,1918.66,0
100,60,7271.45,0
133,134,3515.15,0
62,58,9701.48,0
78,31,5701.79,0
186,166,1991.81,0
142,47,8524.32,0
50,24,1295.44,0
192,64,3993.55,0
161,84,5923.51,0
21,50,1846.08,0
160,2,1567.79,0
78,183,1200.77,0
199,51,5285.86,0
85,136,7340.85,0
164,31,7154.05,0
124,149,75.7,0
140,96,5547.85,0
175,101,816.31,0
31,38,7819.34,0
48,116,5128.17,0
189,40,8288.36,0
2,8,2693.69,0
124,1,3862.89,1
77,114,3690.88,0
2,152,8585.48,0
84,91,3620.48,0
70,105,6680.9,0
47,24,8422.96,0
17,81,8036.66,0
62,65,5492.51,0
135,13,2547.98,0
33,17,2849.84,0
120,133,6698.07,0
147,179,4416.76,0
191,175,4169.03,0
89,129,9757.94,0
147,146,5481.08,0
70,41,6383.29,0
132,3,8802.5,0
67,8,9603.17,0
117,145,7216.12,0
199,30,6677.24,0
121,100,2746.32,0
182,157,2341.87,0
33,44,9736.43,0
25,123,5800.92,0
143,150,7269.36,0
52,126,9894.5,0
104,155,3529.86,0
117,151,3298.29,0
86,16,3337.91,0
97,9,6770.3,0
2,115,2799.54,0
95,148,4141.92,0
51,196,3843.56,0
64,68,2672.06,0
58,161,6012.75,0
13,126,1909.8,0
59,61,8601.82,0
160,77,1842.82,0
174,10,8632.37,0
198,118,6296.79,0
40,140,6943.39,0
153,80,7985.96,0
183,192,7189.69,1
130,67,4113.03,0
40,14,5097.54,1
160,33,9649.91,0
107,29,2931.67,0
41,104,4830.26,1
87,152,9233.05,0
44,43,3773.39,0
155,177,3189.25,0
139,94,6239.19,0
95,99,976.25,0
14,91,7035.27,0
185,32,352.93,0
9,28,7781.25,0
19,102,106.23,0
52,185,1532.97,0
167,103,6647.54,1
197,39,9724.38,0
43,167,5273.27,0
75,98,907.81,0
36,90,4965.2,0
132,148,2222.4,0
148,156,1708.76,0
196,173,6720.14,0
1,87,9456.74,0
51,137,875.17,0
67,2,2401.75,0
58,157,5325.51,0
76,154,811.91,0
39,139,3341.73,0
48,98,3154.55,0
171,195,2789.45,0
18,80,8853.18,0
189,188,8618.96,0
177,135,9415.43,0
121,10,9170.48,0
171,29,341.58,0
171,18,3503.33,0
115,98,3820.8,0
13,143,7463.05,0
18,64,7164.12,0
69,109,6495.76,0
70,75,9594.24,0
79,132,3796.36,0
45,15,5089.74,0
77,194,7295.91,0
99,159,6098.17,0
56,31,6715.85,0
93,54,1047.53,0
69,27,181.83,0
90,24,782.67,0
188,181,6912.68,1
187,31,7028.81,0
48,11,4345.71,0
180,123,9413.16,0
151,137,4894.11,0
122,3,3216.0,0
151,9,2714.0,0
173,163,1127.25,0
135,111,3903.06,0
19,153,817.53,0
78,185,5956.25,0
88,87,4007.65,0
4,184,3638.5,0
139,118,5673.95,0
6,83,911.15,0
198,92,4598.06,0
163,83,9517.51,0
36,91,7241.23,0
92,56,7053.37,0
32,137,9230.59,0
187,48,3128.73,0
164,184,6219.82,0
57,85,577.79,0
48,99,4770.62,0
61,95,921.47,0
121,63,7436.96,0
176,79,3226.1,0
104,156,1259.64,0
185,51,5835.53,0
175,68,3437.92,0
141,120,2422.43,0
42,156,7134.11,0
193,86,7005.5,0
80,37,7977.68,0
168,141,838.07,0
189,186,1707.91,1
9,98,4608.64,0
56,79,9633.9,0
141,164,2445.11,0
122,127,9073.48,0
178,172,517.85,0
165,83,4611.81,0
189,53,2979.81,0
99,36,2382.82,0
185,146,5324.01,0
41,32,7063.68,0
130,20,5894.37,0
165,71,1751.16,0
119,116,3068.64,0
133,45,3592.98,0
60,168,806.5,0
12,158,3304.05,0
9,168,2161.24,0
30,81,5237.06,0
191,122,631.03,0
179,119,6826.15,0
60,54,1255.8,0
121,34,6934.09,0
80,158,3661.89,0
148,175,9211.86,0
35,26,3475.15,0
107,144,1170.56,0
125,160,504.52,0
124,69,8099.47,1
44,55,4932.08,0
79,30,111.92,0
132,99,9814.6,0
21,74,81.87,0
126,197,2659.28,0
124,158,6717.11,0
174,58,4903.23,0
90,75,8474.77,0
32,198,6569.09,0
106,169,5421.51,0
59,80,2695.85,0
140,25,350.33,0
3,4,2165.15,0
91,167,7328.77,0
186,140,8623.03,0
145,69,4903.93,1
81,180,8661.56,0
198,19,2472.74,0
55,190,8111.27,0
69,51,433.54,0
117,61,2692.33,0
34,10,8783.0,0
140,144,2609.35,0
151,107,7123.44,0
13,4,7299.96,0
34,87,2782.26,0
15,8,3432.05,0
51,112,4053.8,0
137,59,837.71,0
117,19,6979.62,0
78,114,1332.04,0
121,78,8638.39,0
137,138,8075.73,0
163,68,5377.0,0
43,114,2431.82,0
0,156,5835.15,0
29,159,2699.59,0
64,197,7466.63,0
113,163,2858.47,0
196,173,557.05,0
74,10,7728.11,0
89,193,4550.91,0
114,160,6547.54,0
74,164,4697.03,0
120,25,4193.99,0
197,182,1715.35,0
170,184,6572.75,0
35,121,604.57,0
62,121,5675.57,0
27,107,6873.52,0
151,122,9820.35,0
50,59,3419.66,0
56,111,8568.97,0
132,177,8000.7,0
31,3,8937.6,0
145,107,701.54,0
89,101,5154.97,0
109,100,3908.43,0
179,152,2524.24,0
167,31,2979.0,0
181,132,8948.82,0
162,77,9100.17,0
70,16,4719.96,0
81,185,1821.24,0
50,174,6270.63,0
110,177,3880.02,0
180,163,6686.59,0
117,62,8830.06,0
47,42,384.2,0
34,49,9811.1,0
184,10,7812.5,0
159,60,1592.47,0
17,157,773.43,0
79,81,7821.74,0
130,34,1579.64,0
2,133,5890.6,0
8,129,7942.44,0
127,112,3242.57,0
175,143,1212.15,0
99,128,4487.72,0
101,147,4836.8,0
21,87,8497.86,0
188,3,5055.49,0
153,1,4720.98,1
173,163,4979.23,0
180,66,3171.41,0
186,136,3773.67,0
103,18,5224.3,0
81,40,4210.2,0
87,64,4903.1,0
36,133,5959.54,0
139,77,5480.56,0
179,137,980.13,0
29,151,4461.06,0
21,148,4196.66,0
119,187,2482.26,0
74,55,9718.3,0
73,157,9764.54,0
133,61,131.21,0
104,14,8652.69,1
0,163,5045.25,0
170,9,6583.02,0
12,56,7477.54,0
79,116,2383.2,0
38,22,9994.03,0
57,25,3792.53,0
62,164,8391.36,0
6,151,3475.75,0
177,109,7905.03,0
186,24,2453.57,0
9,54,8307.42,0
79,127,9326.67,0
70,134,1352.16,0
51,192,6109.72,1
34,84,7805.66,0
106,84,9090.52,0
124,11,4281.58,0
111,45,265.37,0
38,34,678.74,0
115,158,9284.61,0
181,143,5030.86,0
157,111,9787.19,0
59,126,9683.83,0
26,87,5460.83,0
152,86,8054.54,0
3,88,5299.94,0
156,120,4873.65,0
164,176,3841.48,0
69,101,3886.92,0
130,91,7379.65,0
95,153,3137.3,0
30,37,4875.0,0
41,77,8951.5,0
121,42,5401.32,0
42,24,5078.0,0
93,124,7566.12,0
128,42,4296.19,0
123,140,7287.24,0
2,56,8661.74,0
63,176,1331.45,0
149,90,6260.2,0
68,65,5011.97,0
34,35,7291.06,0
181,68,1656.26,0
188,134,875.69,0
49,96,2599.16,0
95,144,4359.33,0
92,39,6303.0,0
191,55,1713.23,0
153,66,2193.36,0
195,62,985.53,0
150,74,621.59,0
72,0,6165.34,0
40,93,2511.18,0
195,191,6379.42,1
22,109,9129.04,0
96,4,635.32,0
150,28,8044.25,0
171,55,2577.13,0
100,136,2843.7,0
41,8,2213.33,0
20,19,2804.26,0
94,113,8710.37,0
89,37,6270.14,0
50,182,5834.57,0
81,12,8909.64,0
106,155,7737.79,0
67,105,615.75,0
77,104,3800.08,1
39,44,6735.83,0
153,134,7112.04,0
37,164,8736.12,0
161,15,5776.45,0
185,165,8605.21,0
180,20,558.68,0
26,16,6598.81,0
108,174,447.76,0
37,69,193.11,1
28,18,5654.76,0
188,191,555.89,1
133,86,8328.33,0
194,182,9888.29,0
61,25,4920.5,0
23,52,8278.38,0
136,40,3650.27,0
32,51,6958.32,0
73,143,2439.84,0
17,29,2915.72,0
119,36,4026.95,0
144,129,4967.55,0
67,155,5843.76,0
136,43,8610.87,0
140,72,6603.32,0
21,163,3229.15,0
59,157,3250.56,0
78,171,832.99,0
8,114,1475.0,0
78,39,1548.27,0
101,186,6442.95,1
107,94,3559.75,0
4,149,2775.24,0
31,39,1066.36,0
48,136,8901.84,0
78,89,3716.92,0
134,22,6085.54,0
97,185,8281.62,0
98,79,6786.26,0
48,8,1899.07,0
182,99,5383.11,0
67,145,1668.22,0
181,189,6195.36,0
116,149,6588.33,0
129,176,7557.72,0
167,71,633.32,0
41,184,285.65,0
72,56,6963.53,0
68,170,7390.34,0
9,119,4263.23,0
184,2,8588.6,0
137,39,4195.47,0
149,106,3772.27,0
53,106,1223.15,0
198,96,9183.5,0
12,62,4568.55,0
49,147,7863.91,0
152,70,4998.56,0
105,101,6602.42,0
1,8,8266.93,0
12,70,5416.52,0
154,177,7814.76,0
7,16,5794.66,0
67,98,4814.25,0
112,149,6026.08,0
174,101,1050.24,0
157,175,3448.06,0
15,155,427.48,0
64,33,6515.32,0
71,183,9189.19,0
139,100,5629.44,0
5,88,2965.04,0
119,18,8249.0,0
148,17,7321.77,0
19,113,9440.02,0
76,153,4669.02,0
186,33,135.76,0
193,174,286.67,0
178,118,51.05,0
120,26,8081.38,0
117,59,3350.01,0
52,56,7160.07,0
177,8,7127.23,0
20,42,8004.39,0
11,38,2271.84,0
131,80,9683.93,0
37,118,9856.29,0
90,189,7143.83,0
128,81,3862.64,0
19,75,153.04,0
107,125,97.44,0
75,125,2236.03,0
176,25,7973.2,0
135,145,5735.96,0
51,143,8574.77,0
20,143,1610.6,0
156,59,7702.66,0
17,138,9063.02,0
62,152,929.61,0
64,55,2328.97,0
82,107,4971.59,0
54,109,4421.39,0
21,191,8744.81,1
199,14,3940.48,1
42,41,3326.8,0
118,197,7668.52,0
179,162,1613.87,0
146,39,6011.23,0
191,153,6478.66,0
11,36,8862.58,0
162,20,6966.84,0
109,192,6916.68,1
124,169,399.09,0
172,76,6180.09,0
73,187,9907.89,0
89,108,2202.91,0
168,192,1798.71,1
160,47,7625.06,0
147,93,9796.21,0
31,121,513.93,0
104,51,9307.94,0
164,46,7457.31,0
199,95,6937.15,0
7,108,3216.67,0
40,74,9012.27,0
14,192,2084.03,1
157,25,1884.6,0
17,155,5796.46,0
91,87,2123.64,0
48,194,495.07,0
24,186,6539.04,1
17,171,8009.74,0
68,138,8586.19,0
184,187,1787.73,0
185,144,6285.15,0
119,129,5251.15,0
125,4,9302.69,0
126,100,5286.28,0
160,8,456.96,0
7,121,6308.11,0
153,141,2820.52,0
186,198,412.18,0
139,132,8342.1,0
133,169,2253.96,0
190,116,872.28,0
87,151,6458.31,0
114,59,7663.2,0
18,9,5411.04,0
116,15,4536.27,0
115,159,9765.92,0
136,151,6208.79,0
185,108,1259.41,0
76,85,5906.72,0
32,156,9465.44,0
193,180,3550.43,0
90,86,9488.7,0
104,64,2247.72,0
14,71,7900.38,0
61,76,3305.35,0
101,138,6624.17,0
44,35,3850.28,0
151,144,2482.17,0
131,68,821.31,0
35,171,3567.71,0
2,182,6300.12,0
140,30,4998.69,0
34,71,889.84,0
183,126,6213.56,0
59,88,1507.21,0
181,18,782.41,0
123,154,4853.27,0
125,198,7121.79,0
157,17,2975.18,0
71,183,759.32,0
130,19,2422.64,0
65,56,8356.63,0
37,68,6583.99,0
113,0,875.38,0
195,80,7485.4,0
98,192,8733.17,1
133,37,2707.73,0
57,87,9776.55,0
105,185,7633.1,0
42,28,7312.28,0
19,80,8764.15,0
62,17,5431.83,0
62,186,5108.67,1
9,116,8467.93,0
69,131,9099.56,0
98,66,3404.4,0
121,177,8849.35,0
137,192,5535.32,1
100,30,809.17,0
105,189,6286.21,0
166,13,6276.05,0
98,178,2969.17,0
72,96,7902.74,0
77,135,1565.14,0
