source,destination,amount,label
2675,1919,4878.4,0
656,645,9413.15,0
2480,1132,2565.78,0
3907,633,4461.99,0
3827,3978,5108.05,0
3468,33,8133.91,0
2308,822,9371.39,0
2733,222,8748.71,0
1328,3738,4334.86,0
3235,3529,5935.72,1
3926,256,4315.05,0
2718,453,1979.02,0
2897,2951,1148.77,0
3037,219,8423.79,0
3586,424,4262.25,0
3966,1791,7794.75,0
450,1594,9829.65,0
666,146,7859.02,0
3401,2781,4503.13,0
3418,978,8080.98,0
474,2255,2800.35,1
2996,852,1066.83,0
1846,2326,2670.44,0
251,3391,5364.3,0
309,1119,1832.23,0
218,1283,195.8,0
988,263,4776.02,1
887,3115,4831.26,0
2416,261,4777.15,0
2445,1910,9081.56,0
344,1966,9713.79,0
966,2802,7732.87,0
2786,2771,5214.42,0
2832,2743,5193.03,0
1825,2597,466.97,0
2876,847,8406.96,0
743,2049,9543.24,0
3987,1091,1730.51,0
2324,196,406.28,0
2791,1919,3507.82,0
1937,1283,883.97,0
1353,1821,2295.9,0
920,2872,9674.36,1
2966,2183,3683.77,0
2369,595,9828.78,0
1767,2738,4491.87,0
1951,1788,2779.99,0
3000,3055,6745.23,0
1094,2090,4511.89,0
71,2254,8616.67,0
389,3719,2470.43,0
3672,2658,1679.92,0
3139,1512,9513.75,0
17,2510,7436.28,0
316,704,4169.23,0
1028,1534,659.28,0
1847,3555,3721.6,0
1541,2629,395.9,0
1904,3257,4684.69,0
2743,2046,5856.01,0
1632,14,8678.28,0
3717,2438,71.13,0
3095,975,8875.18,0
1077,3261,5484.34,0
3894,2140,8932.1,0
22,1441,7619.75,0
1835,556,9752.47,0
859,2860,9999.72,0
2007,1492,958.23,0
332,1283,9623.65,0
331,1231,7063.95,0
3447,3613,4383.23,0
3423,1524,3558.78,0
2170,890,4147.18,0
2987,2462,4883.93,0
3954,3409,9962.98,0
3516,254,2517.54,0
25,3695,3460.99,0
2262,105,5268.41,0
3840,985,943.19,0
2352,2241,8605.89,0
2501,1768,3017.16,0
3491,456,1052.2,0
2733,3626,244.45,0
2484,2386,7845.88,0
3320,2970,1979.27,0
3966,474,9223.78,0
3534,1732,6846.99,0
3804,1363,1609.14,0
1205,2376,5000.56,1
361,3911,4268.11,0
761,2197,696.9,0
2347,3744,9937.87,0
3165,2578,4045.61,0
1972,3435,3473.3,0
2455,3892,5041.02,0
144,1025,9677.65,0
2732,1589,1809.26,0
1473,226,8158.26,0
251,3013,2443.06,0
1223,1625,4286.34,0
2778,2528,2756.91,0
2115,205,2975.24,0
1267,2877,8398.32,0
3091,2246,9747.3,0
3702,3393,4752.74,0
825,2116,5800.27,0
1584,33,8324.06,0
2440,3873,2770.01,0
1636,22,6592.13,1
1010,1915,1324.6,0
130,2073,6083.4,0
3483,2220,7471.74,0
1309,1824,8123.31,0
3014,913,4922.82,0
2535,3976,8503.75,0
11,2357,5235.33,0
565,3463,2722.85,0
236,3591,1922.74,0
3578,1221,6842.37,0
45,2974,3390.24,0
833,2222,5010.65,0
1645,3003,5148.89,0
1617,2365,1060.39,0
1101,563,3741.6,0
1802,970,3682.54,0
3525,3872,7004.13,0
1355,1020,4516.61,0
3277,3265,2184.6,0
2943,3742,7944.52,0
2466,96,8298.04,1
1753,272,699.77,0
3549,2993,8098.32,0
2811,3073,9511.08,1
814,770,4351.47,0
786,167,5488.82,0
1966,3885,9508.78,0
2149,3792,6182.05,0
2895,1712,3918.08,0
2265,560,9594.49,0
644,2632,8434.96,0
3131,1417,9279.24,0
1313,915,2892.61,0
2782,2713,5128.59,0
3686,2020,726.76,0
309,555,5994.08,0
3472,2775,3829.02,0
748,2765,7642.69,0
1927,1625,7056.42,0
896,3532,7790.08,0
1567,2800,3683.04,0
2184,807,5886.02,0
3426,3127,6504.41,0
3449,3225,2681.57,0
928,844,85.83,0
3371,3176,1983.28,0
2478,1658,8691.69,0
1775,807,2915.22,0
229,2380,9744.23,0
3928,2473,2479.37,0
1660,2581,9474.01,0
3111,1656,842.79,0
2105,3926,6113.85,0
3759,3965,1877.66,0
875,2611,3560.78,0
3260,1718,9529.27,0
3759,1774,2429.78,0
2626,560,7388.69,0
988,3602,3595.29,0
1346,3622,306.99,0
1092,1032,4909.21,0
2966,1481,8066.9,0
2960,360,3169.64,0
3292,213,7362.2,0
853,3339,2476.56,0
672,1647,5310.0,0
3640,3977,334.94,0
478,440,8138.07,0
2381,1416,6071.61,0
3883,2939,1960.4,0
3980,1292,4142.85,0
1207,935,5976.31,0
727,3312,6700.59,0
522,1900,2546.27,0
1359,1743,4456.37,0
2090,1074,5749.3,0
1205,2406,4094.43,0
1809,3051,5393.38,0
3703,3513,5593.38,0
1926,1588,6180.15,0
835,2321,865.14,0
562,1317,2821.41,0
1345,590,8977.34,0
2415,2229,3362.59,0
1505,3738,4811.28,0
3824,2273,1287.03,0
2532,590,1406.45,0
2798,694,2663.59,0
2440,175,1210.7,1
2482,2760,6226.16,0
1196,509,2018.17,0
3822,3086,2750.32,0
809,1268,221.24,0
2099,1287,2761.72,0
2702,2365,1137.76,0
2450,1603,5788.1,0
984,3085,4663.72,0
2687,1537,584.76,0
120,2592,6456.98,0
2476,869,5422.25,0
3538,3173,7446.65,0
505,874,168.7,0
1519,1129,7283.75,0
3283,1823,5327.45,0
1803,3737,156.62,0
37,1370,9265.25,0
1688,278,9475.11,0
2497,3225,8543.83,0
1817,2904,6981.45,0
1792,3835,4583.31,0
113,3071,4873.25,0
1552,1099,6300.74,0
513,2964,5735.42,0
1233,397,3152.79,0
1812,1727,9370.61,0
1610,2896,4443.38,0
1171,120,6682.67,0
2917,1784,7899.14,0
2143,3746,2777.3,0
2209,334,8648.38,0
3072,1835,2864.57,0
838,2330,1718.99,0
3389,613,1563.52,0
3263,1386,2911.89,0
3023,1931,4073.33,0
3658,2528,1145.24,0
1223,1549,1322.7,0
2791,3367,9511.98,0
599,394,5437.46,0
3266,448,8805.92,0
1589,917,4156.73,0
2979,3749,2468.78,0
1451,3220,8422.28,0
1667,2575,9462.78,0
2330,556,7374.11,0
3114,2343,4476.41,1
3358,3539,9821.2,1
3394,1374,1625.02,1
75,2428,1879.87,0
2672,2902,310.9,0
2305,1050,8337.86,0
2075,2257,3891.28,0
1281,2041,9755.34,0
396,2350,5509.67,0
1418,2051,4236.16,0
823,3902,975.51,0
3362,2497,8444.03,0
1095,1303,8932.67,0
1887,2284,1886.62,0
1701,399,8497.23,0
594,928,6498.34,0
3122,545,7128.35,0
3065,1203,1620.14,0
3190,3660,2683.2,0
3237,1521,8006.27,0
363,3699,9341.07,0
3998,627,1170.99,0
459,2902,9813.36,0
3800,915,4400.88,0
3582,3942,9603.54,0
3449,1531,7174.78,0
2101,605,7945.38,1
1241,3322,3943.57,0
2071,3988,7937.61,0
225,2670,190.66,0
2466,3831,697.1,0
1769,3537,2137.84,0
1219,3824,3256.96,0
3738,2744,4737.26,0
1666,3870,7434.71,0
1794,522,8900.97,0
1278,1164,9657.75,0
2489,1116,6948.71,1
295,2880,3360.09,0
1077,2400,94.72,1
3861,1425,3674.79,0
0,2903,1437.74,0
3618,3965,444.3,0
2588,2595,4533.55,0
308,438,9278.43,0
2829,1824,1583.61,0
3080,102,4147.09,0
1248,3749,926.63,0
3781,111,9817.73,0
818,2613,9935.94,0
1723,2712,1555.83,0
1950,35,7217.77,0
3118,3451,6359.96,0
3145,2956,1683.61,0
3315,820,8580.74,0
1218,2825,880.68,0
1036,516,3293.94,0
1252,3254,4469.91,0
1181,2594,9460.01,0
3267,2349,7181.77,0
3016,1170,8780.17,0
3450,2018,8869.45,0
3104,3207,8461.59,0
3823,247,9154.85,0
3157,113,790.94,0
90,2422,4522.68,0
3173,857,9912.88,0
3891,1784,1428.92,0
1294,765,1813.61,0
2300,1941,955.19,0
1639,842,9034.59,0
763,3737,6683.69,0
1206,1633,9880.45,0
3342,729,9076.17,0
1009,2125,903.61,0
1625,602,7438.35,0
292,3646,6139.27,0
2105,3323,4676.63,0
2176,2951,2038.06,0
1169,578,6156.12,0
1886,3652,647.52,0
1528,634,3885.12,0
315,3271,5549.19,0
1348,1085,5860.39,0
2554,2320,1721.8,0
3561,700,5567.59,0
3438,2545,3731.55,0
923,3641,9634.23,0
3070,1108,6727.81,0
3347,2336,3624.5,0
2764,162,9250.68,0
731,1418,8103.44,0
1704,2337,8345.16,0
1313,3229,508.14,0
33,3324,3054.42,0
2366,741,132.31,0
3166,2708,211.67,0
2184,2996,9713.76,0
1959,2731,3954.42,0
671,2733,7774.13,0
1260,2249,540.31,0
3213,1203,230.51,0
2531,1326,9304.31,1
1743,3908,9153.17,0
1293,3473,5428.62,0
677,2801,1040.92,0
2849,2203,1647.13,0
3165,788,2212.7,0
3314,2750,4293.72,0
2469,3863,6961.81,0
1467,929,9654.07,0
3185,3222,2591.17,0
2889,704,3072.93,0
1999,1368,864.59,0
3759,3061,3854.33,0
244,3169,487.06,0
2773,703,2396.14,0
1820,1931,7871.53,0
32,383,798.95,0
3201,3471,1064.09,0
1423,3427,4844.48,0
3545,900,9103.11,0
3759,2977,2266.25,0
1415,1905,9726.78,0
3107,158,9827.45,0
1580,565,3279.12,0
1372,983,8559.22,0
3718,3094,9510.5,0
752,788,7922.92,0
3970,1199,9884.85,0
2158,518,774.86,0
1918,1769,5758.34,0
2061,3221,5891.96,0
1491,2909,6767.4,0
3703,3319,4117.54,0
1634,1579,790.77,0
2890,136,4672.97,0
2142,350,8670.51,0
101,2510,1529.61,0
2097,83,1121.14,0
734,1521,1449.53,0
2989,2904,4296.31,0
2099,2390,6293.58,0
287,2945,4861.61,0
1615,1241,2408.41,0
1111,3996,6020.48,0
2835,1606,5153.17,0
1613,690,3339.59,0
3766,3264,7373.34,0
3529,1339,5718.96,0
2835,1927,1844.31,0
2554,3182,3541.64,0
3812,803,5966.36,0
952,3006,8976.9,0
2404,3836,123.76,0
2774,1084,917.53,0
1182,2333,5446.73,0
274,1725,854.52,0
1579,758,7317.08,0
546,3585,7548.84,0
3903,1544,2715.84,0
3661,1208,1238.3,0
3464,790,7864.95,0
2005,241,3820.36,0
2936,3574,1994.57,0
2813,3026,1020.62,0
3184,2991,4470.17,0
3757,2819,6311.09,0
753,3932,9418.63,0
2074,506,2475.33,0
998,3276,8237.25,0
716,3277,5052.05,0
3149,3936,1105.22,0
3258,2370,2310.2,1
2231,1614,9546.28,1
2935,310,3395.14,0
3303,1033,7442.89,0
2054,1918,5060.41,0
1555,2394,8939.51,0
2275,3208,870.16,0
2284,438,7558.98,0
3410,2617,7449.91,0
2336,2076,8605.55,0
3487,2975,255.02,0
3688,2880,1103.81,0
1939,1242,3383.76,0
3105,1724,4728.02,0
3569,1813,2076.93,0
3020,1619,9584.5,0
1676,2967,863.03,0
1049,1821,1814.55,0
794,2265,6959.84,0
1007,1744,6024.32,0
2325,951,6730.5,0
3688,2768,9606.5,0
1409,3173,8907.49,0
596,669,5792.01,0
2132,2509,5383.64,0
3268,2600,4095.48,0
1943,605,8753.7,1
11,3245,9817.76,0
1988,2259,4754.93,0
996,3084,5624.81,0
2177,2645,2262.69,0
3114,3148,754.36,0
3979,3195,4373.18,0
1195,950,2937.93,0
1678,661,7603.05,0
3788,3698,4213.19,0
1536,512,8581.84,0
606,1803,6624.11,0
3672,999,7056.87,0
2118,3366,1730.41,0
2809,3692,3838.28,0
482,3574,9514.48,0
3159,2741,8937.55,0
352,3406,9406.88,0
1028,3257,9222.68,0
746,2399,8526.13,0
761,2920,3201.74,1
1054,1331,5345.55,0
139,3389,8366.09,0
2939,1504,9861.21,0
2462,2607,3877.07,0
129,232,4427.6,0
1204,73,3061.15,0
2154,1131,2490.09,0
3114,3999,276.85,0
2331,3870,7609.01,0
2975,3357,3984.69,0
1129,979,7511.77,0
3156,1806,8065.2,0
554,1127,317.22,0
3915,2544,7633.91,0
62,1635,724.61,0
2215,2150,2496.46,0
1451,1699,1316.89,0
2724,1181,4180.96,0
866,2881,6169.22,1
3694,821,1640.69,0
1844,2983,7677.83,0
2079,1696,9632.82,0
1841,1464,9704.86,0
840,3281,2802.65,0
1089,3309,7489.6,0
2026,666,5287.92,0
2998,634,4195.07,0
1748,3549,9198.71,0
981,2647,5589.5,1
3892,2681,7069.72,0
3625,2173,8701.28,0
1006,3043,8135.06,0
3926,2795,8153.54,0
2043,249,1335.92,0
1361,1160,7717.41,0
200,1602,7742.14,0
411,3518,481.22,0
288,1164,5105.17,0
1923,2561,2386.2,0
3801,2880,816.13,0
1815,1503,2168.75,0
1655,353,613.22,0
2281,3272,1106.38,0
464,3228,6372.82,0
1140,381,877.21,0
3758,3821,6473.73,0
2306,3439,5374.57,0
2497,878,1714.48,0
1628,3282,4077.06,0
3722,2350,4041.64,0
777,2200,6832.11,0
839,2514,2161.03,0
2627,2106,7790.67,0
3297,1444,81.04,0
3227,2988,5646.29,0
465,584,5007.31,0
3729,3376,5151.68,0
1622,1696,7477.17,0
506,3036,4469.38,0
1727,221,7219.62,0
1841,1419,1638.28,0
133,67,1584.36,0
3698,1041,8071.01,0
3734,803,7256.83,0
2598,1942,7025.33,0
2587,2447,8764.25,0
1656,1103,7748.8,0
2721,1467,4616.08,0
1981,517,4486.29,0
1302,1380,9365.52,0
3807,3434,6493.31,0
340,1737,2131.44,0
2383,1441,2221.76,0
2521,649,3941.61,0
3079,2243,3692.83,0
1821,1641,7324.44,0
323,25,9729.64,0
3119,3196,5605.68,0
1740,1824,8969.16,0
1972,783,6117.4,0
2364,420,9918.68,0
808,851,4333.69,0
3524,1327,9959.51,0
3524,3474,6312.02,0
3009,3398,216.48,0
421,995,9260.64,0
1317,3905,6075.57,1
3169,3805,831.56,0
3882,126,146.77,0
1272,2382,5417.11,0
1468,3908,8627.53,0
3666,485,2183.54,0
514,784,7940.19,0
138,2299,432.33,0
3701,2751,6418.79,0
2050,549,5789.86,0
180,1871,9803.84,0
599,219,6230.79,0
934,649,9585.38,0
3169,1313,4878.32,0
3550,3850,6762.34,0
273,2135,9518.79,0
3984,263,2091.95,1
2218,3323,7151.26,0
1248,618,589.91,0
558,3324,1459.45,0
1291,844,8864.34,0
3687,1920,6868.29,0
2830,1737,6855.05,0
2324,1986,8533.52,0
2799,2999,4869.25,0
1779,890,7293.5,0
2815,2152,4166.52,0
92,3730,4169.99,0
1130,2444,306.85,0
2492,422,8107.39,0
3829,1468,8541.02,0
3527,2785,3761.9,0
782,3369,4912.22,0
3756,3951,8522.23,0
3535,985,2746.28,0
3758,2741,2776.78,0
2018,745,1679.6,0
138,3817,3186.63,0
3337,1913,5345.83,0
1872,1034,6284.4,0
1625,98,3255.28,0
3382,499,3829.56,0
414,3268,1328.95,0
1947,3863,3964.49,0
627,3894,3152.89,0
3440,2293,3484.86,0
2579,2739,6759.24,0
3497,3607,8355.91,0
3325,2770,1929.34,0
1338,649,7489.8,0
834,2416,7483.94,0
1219,3090,126.42,0
3132,2479,3191.74,0
900,3877,6829.56,0
1737,1433,7659.33,0
392,2634,1163.84,1
258,30,4940.34,0
3847,3778,4641.19,0
734,1962,3650.08,0
2746,124,9929.9,0
2488,1729,8144.73,0
1171,142,8438.77,1
3472,3495,2158.37,0
1765,1890,4626.93,0
2125,3672,8935.71,0
2463,2986,7816.63,0
651,2130,3293.48,1
1667,2651,9302.29,0
2146,3504,9449.39,0
3204,2653,1876.18,0
735,3079,9421.26,0
3599,2718,4059.01,0
3901,2038,9186.69,0
950,2747,2574.02,0
473,3283,74.37,0
1405,1451,3690.99,0
1265,2465,9907.26,0
500,3389,5372.31,0
1306,2877,9992.22,0
295,2607,2122.27,0
1924,267,5818.99,0
1635,591,9527.54,0
3906,2350,1901.28,0
1215,2868,2103.01,1
1448,3226,9524.23,0
315,2149,2134.09,0
723,538,4656.88,0
3737,183,8111.23,0
1773,3732,1904.91,0
1058,1349,5601.26,1
586,787,5721.76,0
156,2081,3190.86,0
2232,1056,3554.16,0
2786,3880,8438.19,0
3938,2978,1582.1,0
316,1364,3135.43,0
3267,3836,4233.19,0
1058,2335,4156.15,0
3033,2543,5970.98,0
3689,909,3340.07,0
168,642,5914.39,0
2221,467,4070.17,0
3401,230,2081.16,0
3355,2964,6765.51,0
843,402,6576.31,0
917,731,6400.91,0
530,1223,2726.11,0
2860,381,6849.75,0
1672,1659,9278.13,0
2893,2703,2607.37,0
901,1491,3101.19,0
1069,2385,6851.36,0
3282,1393,7563.55,0
667,2404,6070.47,1
3994,1515,9270.08,0
3685,676,1579.31,0
429,2548,2526.45,0
2567,825,1015.43,0
2573,1834,4634.24,0
771,2526,2004.59,0
3995,3312,4495.68,0
2477,2047,7619.05,0
1523,311,2819.31,0
2277,621,3500.68,0
3848,1104,9107.17,0
2704,2903,5018.76,0
1597,3199,8397.17,0
1371,98,4672.61,0
25,1880,5347.23,0
1280,2313,5418.48,0
2888,1962,4913.43,0
1138,2077,6448.6,0
2022,913,8017.98,0
3615,3336,4970.88,0
2158,709,3876.22,0
3291,2118,3876.45,0
3161,3722,4684.38,0
1008,152,7400.74,0
1624,3443,2383.19,0
794,3726,4399.97,0
1167,184,7537.94,0
3730,2611,3683.49,0
3479,1440,6748.07,0
1073,2249,1784.65,0
3496,3149,8079.9,0
1843,1696,3322.29,0
3170,3353,229.69,0
2147,359,1791.59,0
3412,2590,6954.9,0
2844,597,8156.34,0
3884,3530,9987.23,1
2401,2467,2970.51,0
3103,1465,3570.64,0
3176,3955,6796.7,0
153,763,8477.46,1
1071,3547,23.74,0
2112,3708,7678.69,0
1774,3120,8493.2,0
2576,839,8168.71,0
2568,3720,3435.6,0
1461,3696,1092.74,0
1945,2119,2320.18,0
2590,3050,5697.28,0
1681,585,2106.31,0
64,2322,2154.45,0
386,3061,4355.92,0
1904,198,9954.73,0
888,91,8627.6,1
3846,1115,8173.63,0
2703,1145,1169.27,0
3122,2965,8116.93,0
2583,139,6022.1,0
3299,886,2397.08,0
1141,1337,9378.97,0
3043,1381,2165.48,0
2022,1110,4852.01,0
3453,3567,7756.5,0
1432,1805,299.95,0
2269,967,2141.35,0
2295,3210,6568.43,0
2320,3492,3956.74,0
2754,299,679.86,0
3138,993,6707.78,0
1825,349,1133.44,0
3990,2100,9218.27,0
1808,2601,3751.89,0
2984,382,1409.3,0
641,1361,5013.4,0
93,3054,5853.06,0
2043,3848,2994.77,0
3021,1916,5971.51,0
3843,1898,9445.85,0
566,2513,2868.78,0
1150,1664,6142.03,0
1574,1713,9052.56,0
191,1176,1144.18,0
3246,612,6777.69,0
3616,1588,5624.1,0
2177,2092,2741.61,0
3005,1977,3347.94,0
1251,2967,3425.9,0
3693,1655,404.73,0
2330,755,9293.27,0
553,1860,7884.25,0
3245,471,6795.83,0
1517,3843,9953.0,0
1795,3111,3129.13,0
2999,1269,2083.59,0
3373,799,5696.18,0
3707,3510,1769.43,0
2531,2727,9893.37,0
3941,1059,5157.13,0
2201,1387,4469.06,0
1471,3910,2549.76,0
1973,1796,617.77,0
286,3520,8763.97,0
2746,1577,3744.9,0
2039,1977,9858.41,0
1307,2705,9344.47,1
3844,3235,5664.79,0
2035,956,9898.68,0
2826,1848,8884.13,0
94,3169,86.39,0
1926,920,6128.36,0
45,3802,1549.91,0
2675,3593,9603.18,0
3704,3924,9901.4,0
3675,2846,6954.46,0
834,289,6463.1,0
3030,2702,4756.81,0
957,2430,4551.84,0
3445,1279,4795.07,0
1063,534,8550.94,0
3183,3097,1082.25,0
2623,227,3752.0,0
3616,374,4924.53,0
3853,1390,8631.95,0
2837,1724,6506.62,0
1956,1575,5434.06,0
2740,3394,12.38,0
400,1159,8948.38,0
2302,3266,7460.28,0
1711,2555,7864.34,0
1526,3105,2152.85,0
796,525,4212.95,0
3884,2235,7442.7,0
952,1918,481.27,0
1344,2420,4462.65,0
1513,798,1442.32,0
918,2226,639.81,0
1345,2033,1030.3,0
370,102,1038.17,0
1921,2502,3955.51,0
2660,2914,9868.83,1
3656,3332,9262.22,0
2683,277,2012.71,0
3682,516,9390.82,0
498,387,8060.24,0
1612,3767,7295.27,0
2805,2317,1410.59,0
919,1518,4815.18,0
1967,2500,7657.02,1
171,310,1392.27,0
2750,63,1343.27,0
3597,226,8985.97,0
3820,1793,4500.08,0
1813,2227,9274.89,0
354,3107,9066.99,0
2234,1101,1473.01,0
2463,2861,3897.9,0
1105,1919,2367.05,0
3349,1371,8526.86,0
949,1569,1487.83,1
1973,1815,1795.39,0
3456,1421,3810.69,1
2698,3146,3990.49,0
2286,2483,6364.47,0
2283,345,6514.72,0
278,1393,5240.09,0
1416,359,2586.06,0
3952,767,2541.06,0
522,1371,5934.99,0
1103,1655,7518.04,0
3649,2034,9712.6,0
2401,723,6909.32,0
3327,1872,7173.32,0
2721,2797,2554.01,0
214,1621,2197.77,0
1224,854,2620.63,0
376,455,2534.56,0
2589,1292,2394.07,0
3133,1406,8508.48,0
3658,3508,2358.39,0
338,1254,9123.22,1
743,857,3146.77,0
3687,3933,8087.49,0
2946,589,4337.1,0
3440,281,9206.81,0
1771,2440,8041.52,0
2574,86,7233.21,0
3193,150,9786.23,1
3500,3437,7403.91,0
3790,2881,242.55,1
3059,775,9707.38,0
916,2525,7366.9,0
1337,3719,5737.43,0
1695,2809,9104.98,0
1770,2584,6792.38,0
2851,217,4316.56,0
1704,3428,1547.05,0
1270,2694,2774.08,0
2113,2402,1006.11,1
3225,1671,5599.36,0
2084,587,9738.04,0
209,3727,4776.34,0
3728,3260,1749.82,0
195,3124,164.97,0
3398,1210,6848.23,0
1222,3379,4049.47,0
388,887,4540.9,0
2358,738,5880.47,0
2253,1058,7831.08,0
2674,2357,4848.91,0
1007,1679,9110.21,0
1363,990,3867.0,0
1673,722,4870.32,0
2508,837,2068.69,0
1377,241,4989.5,0
3382,2468,5968.54,0
3736,1613,2401.38,0
1796,2886,4824.71,0
1801,3040,2123.35,0
2624,49,419.37,0
3776,575,6006.55,0
2093,3273,5059.96,0
730,1538,6890.74,0
3264,1518,1476.35,0
1454,3748,863.45,0
3550,3835,1571.53,0
3368,2337,7866.66,0
1581,974,9081.56,0
870,3551,2922.04,0
2895,320,8712.14,0
2185,2734,4098.7,0
3347,3675,4404.03,0
891,3171,764.03,0
555,1008,8116.49,0
1162,2474,2770.07,0
1443,748,5886.99,0
3738,2333,6287.51,0
665,2453,6771.66,0
3210,2205,1605.66,0
2646,2860,7120.76,0
2136,1450,7996.58,0
2675,468,2710.65,0
839,1769,8722.51,0
1375,1614,9878.34,1
3552,2205,2491.77,0
3854,2248,5940.84,0
3519,2248,7373.7,0
909,2524,1208.72,0
1897,1319,9059.13,0
3635,3118,262.93,0
2652,544,4465.45,0
74,1306,8564.32,0
1751,88,9703.69,0
798,3461,3832.87,0
2293,2162,4458.75,1
3450,1090,4020.35,0
2316,455,8257.7,0
1,2803,334.71,0
3250,3307,4888.26,0
313,3655,9513.25,0
511,2149,9973.56,0
363,3254,2446.22,0
2537,1862,8668.03,0
2571,1474,3837.82,0
974,3249,185.22,0
2111,73,718.75,0
3975,2970,8123.43,0
444,3720,7267.91,0
1473,2623,632.3,0
1680,2146,4933.58,0
3224,1776,2992.73,0
766,3366,5774.18,0
3664,3826,2146.21,0
3901,1437,2046.11,0
1789,3698,2631.41,0
3595,1082,3259.8,0
23,2269,9012.55,0
2184,3983,4555.03,0
3923,2966,9236.29,0
3468,2324,9754.97,0
493,3187,6852.02,0
806,3371,4833.15,0
2270,2907,7571.33,0
2897,44,635.68,0
1081,471,4925.43,0
121,244,9776.63,0
1838,2881,1636.14,1
2577,3923,390.43,0
216,132,7991.17,0
1913,74,4767.44,0
2416,2176,8353.22,0
2481,721,4823.06,0
1377,2487,896.56,0
3683,904,4052.32,0
1324,284,8244.82,0
2701,1881,9611.2,0
213,3225,7022.34,0
76,3785,207.9,0
835,1284,2847.39,0
118,3108,6271.64,0
1564,3213,8931.97,0
2104,1261,6951.23,0
1356,3888,8133.16,0
343,1445,1803.69,0
443,2129,229.99,0
3552,3843,5428.1,0
1977,2869,3006.41,0
3694,3661,4284.12,0
3497,3804,4548.99,0
2337,3091,6612.13,0
2868,2872,5240.57,1
2977,1283,3530.65,0
2447,3776,8174.0,0
572,1944,7929.17,0
2113,2752,8935.82,0
1568,1701,6643.02,0
3201,3166,7864.14,0
999,2915,5222.11,1
3192,2109,6263.61,1
3639,2848,7625.54,0
1990,150,5451.17,1
2148,2857,785.78,0
3764,3453,5364.72,0
186,403,4872.81,0
1539,37,9252.74,0
2745,2686,9793.4,0
1364,2237,2343.96,0
533,2933,9827.71,0
3526,2992,792.95,0
2254,11,7122.05,0
261,2067,2339.86,0
2317,310,2077.91,0
660,283,879.58,0
3591,3118,7951.6,0
205,3006,2311.95,0
475,1436,346.21,0
408,1447,1953.42,1
3467,3242,7159.36,0
2523,2939,1750.89,0
2721,1884,1237.87,0
539,1371,8470.96,0
